order_id,customer_id,store_id,order_date,status
1560,354,20,2025-08-20,PENDING
1561,302,13,2024-05-29,PENDING
1562,21,14,2023-08-06,
1563,345,18,2025-01-20,Completed
1564,343,7,2023-10-04,Pending
1565,201,13,2025-02-22,Cancelled
1566,200,12,2023-05-16,cancelled
1567,477,5,2023-07-03,SHIPPED
1568,199,16,2023-01-20,Cancelled
1569,435,4,2024-03-30,canceled
1570,6,4,2025-05-20,completed
1571,76,3,2025-02-11,Shipped
1572,407,20,2024-11-06,COMPLETED
1573,99121,9,2025-10-18,pending
1574,300,4,2024-10-17,CANCELLED
1575,57,3,2025-07-08,complete
1576,392,17,2023-07-21,Shipped
1577,391,20,2025-08-03,completed
1578,223,12,2024-07-27,pending
1579,53,7,2023-05-06,shipped
1580,334,8,2025-09-12,complete
1581,117,6,2025-06-24,canceled
1582,236,13,2023-04-13,Cancelled
1583,271,5,2025-07-12,canceled
1584,220,1,2025-07-01,PENDING
1585,441,7,2024-11-23,Shipped
1586,184,7,2025-12-19,Returned
1587,344,9,2025-11-24,Shipped
1588,30,12,2024-04-26,completed
1589,310,16,2024-02-14,CANCELLED
1590,488,1,2024-10-05,CANCELLED
1591,243,15,2025-10-20,Pending
1592,361,8,2025-12-15,Returned
1593,429,7,2024-01-05,pending
1594,39,12,2025-09-30,Returned
1595,400,20,2025-01-31,Shipped
1596,192,4,2025-05-20,
1597,96,6,2025-04-26,completed
1598,137,13,2024-07-04,SHIPPED
1599,231,1,2024-03-18,PENDING
1600,455,1,2023-03-09,Pending
1601,130,13,2024-04-03,returned
1602,228,8,2023-01-11,Completed
1603,167,6,2024-12-17,CANCELLED
1604,378,5,2025-08-04,Returned
1605,82,4,2025-03-04,canceled
1606,220,14,2025-05-09,Pending
1607,330,7,2025-09-28,shipped
1608,259,14,2024-09-09,Returned
1609,434,6,2023-04-02,complete
1610,88,6,2024-01-17,canceled
1611,17,18,2023-03-12,Pending
1612,106,6,2024-05-16,shipped
1613,177,2,2023-08-21,CANCELLED
1614,350,8,2025-04-09,canceled
1615,100,8,2024-01-30,cancelled
1616,219,18,2023-02-24,cancelled
1617,404,9,2023-07-05,returned
1618,202,20,2023-10-02,cancelled
1619,39,10,2025-01-31,completed
1620,444,3,2024-02-21,complete
1621,229,8,2023-07-24,Shipped
1622,487,11,2023-11-06,Shipped
1623,464,1,2025-05-21,cancelled
1624,82,18,2024-07-04,Completed
1625,33,8,2024-11-10,Cancelled
1626,52,4,2024-09-05,returned
1627,327,15,2023-09-17,pending
1628,280,9,2024-10-20,complete
1629,497,998,2025-09-16,Shipped
1630,107,6,2025-05-30,Completed
1631,278,14,2024-07-17,shipped
1632,425,6,2024-10-18,Returned
1633,10,9,2025-03-25,Pending
1634,442,11,2025-02-03,Pending
1635,446,4,2025-12-28,Shipped
1636,154,18,2025-04-22,Pending
1637,485,6,2024-05-18,Pending
1638,311,14,2025-03-18,Completed
1639,135,11,2023-04-18,PENDING
1640,146,1,2024-04-19,COMPLETED
1641,391,20,2023-12-30,returned
1642,114,1,2023-04-06,pending
1643,165,13,2023-08-16,Completed
1644,67,7,2025-12-12,completed
1645,89,14,2023-07-04,pending
1646,106,7,2025-04-20,Cancelled
1647,223,7,2023-07-23,canceled
1648,236,16,2025-03-06,SHIPPED
1649,217,7,2024-05-29,Completed
1650,415,11,2024-11-27,completed
1651,254,19,2024-01-22,Completed
1652,113,9,2024-07-01,cancelled
1653,172,17,2025-03-07,completed
1654,396,8,2025-02-14,Completed
1655,102,9,2023-05-10,completed
1656,448,11,2025-09-13,COMPLETED
1657,165,20,2023-02-02,cancelled
1658,345,10,2025-09-27,complete
1659,490,9,2024-07-18,Shipped
1660,432,12,2025-05-01,returned
1661,387,18,2023-05-18,COMPLETED
1662,383,2,2023-05-03,Pending
1663,398,11,2023-03-25,Shipped
1664,187,14,2023-03-10,cancelled
1665,304,7,2023-02-25,PENDING
1666,359,4,2023-10-05,SHIPPED
1667,295,3,2023-02-03,SHIPPED
1668,169,2,2025-03-04,SHIPPED
1669,87,20,2025-10-28,completed
1670,327,1,2024-09-11,complete
1671,332,14,2023-06-09,returned
1672,96,3,2025-04-03,completed
1673,298,17,2023-06-14,Pending
1674,199,7,2024-04-22,completed
1675,158,6,2025-04-09,PENDING
1676,352,8,2023-06-28,CANCELLED
1677,308,4,2024-08-01,SHIPPED
1678,307,20,2024-11-27,completed
1679,272,9,2024-04-20,Cancelled
1680,28,3,2025-08-12,Returned
1681,198,9,2024-03-30,Completed
1682,130,19,2023-10-18,COMPLETED
1683,230,4,2025-09-01,pending
1684,229,7,2023-03-05,COMPLETED
1685,271,14,2023-12-23,canceled
1686,485,1,2025-07-26,CANCELLED
1687,332,9,2023-07-01,SHIPPED
1688,369,13,2023-08-14,Shipped
1689,272,1,2024-05-06,Pending
1690,345,9,2024-07-28,Shipped
1691,130,17,2025-09-19,completed
1692,339,5,2024-09-02,PENDING
1693,99092,5,2024-04-01,Pending
1694,232,2,2024-05-26,returned
1547,193,10,2023-03-28,SHIPPED
1696,359,15,2025-01-22,completed
1697,424,17,2023-10-28,returned
1698,190,13,2025-04-21,pending
1699,207,20,2025-12-19,pending
1700,419,6,2023-10-04,Pending
1701,85,19,2023-09-21,COMPLETED
1702,292,6,2024-01-23,pending
1703,406,18,2024-05-22,Returned
1704,264,16,2025-07-12,SHIPPED
1705,131,2,2025-12-07,cancelled
1706,271,20,2023-06-23,completed
1707,149,15,2025-03-27,COMPLETED
1708,334,2,2024-08-05,PENDING
1709,99528,16,2024-10-20,Returned
1710,277,11,2025-02-24,pending
1711,99635,5,2023-04-24,cancelled
1712,219,4,2024-06-18,pending
1713,424,2,2025-01-27,completed
1714,126,1,2025-07-07,SHIPPED
1715,79,10,2023-01-14,canceled
1716,84,3,2024-02-02,Shipped
1717,251,6,2023-05-31,Completed
1718,295,6,2023-04-03,COMPLETED
1719,100,2,2024-01-24,canceled
1720,434,18,2023-01-01,completed
1721,213,8,2024-10-07,completed
1722,165,20,2023-05-27,shipped
1723,493,18,2024-12-11,PENDING
1724,417,12,2099-11-08,COMPLETED
1725,165,15,2024-06-17,Shipped
1726,335,13,2023-04-07,completed
1727,99251,1,2024-09-29,Cancelled
1728,128,18,2023-11-03,completed
1729,202,2,2024-05-03,Shipped
1730,498,1,2025-06-29,
1731,358,13,2024-08-01,PENDING
1732,176,5,2024-02-14,returned
1733,258,2,2025-06-03,Returned
1734,87,4,2023-07-09,canceled
1735,103,5,2025-03-09,Cancelled
1736,176,13,2024-05-08,Shipped
1737,409,6,2023-10-28,Returned
1738,488,9,2024-08-29,Completed
1739,348,7,2023-06-13,Shipped
1740,294,8,2024-07-11,Shipped
1741,209,11,2025-02-08,completed
1742,379,1,2023-09-23,returned
1743,265,11,2023-04-17,Shipped
1744,190,17,2023-06-29,completed
1745,6,19,2023-03-31,Completed
1746,15,5,2023-02-17,PENDING
1747,190,20,2025-01-20,Pending
1748,320,14,2023-03-30,shipped
1749,479,11,2024-06-11,pending
1750,286,10,2024-08-07,COMPLETED
1751,99574,18,2025-03-08,PENDING
1752,145,13,2025-04-11,shipped
1753,254,14,2025-02-17,SHIPPED
1754,72,14,2023-03-04,pending
1755,208,7,2024-12-24,shipped
1756,102,3,2025-06-22,COMPLETED
1757,162,12,2025-12-14,pending
1758,108,11,2024-09-21,Shipped
1759,188,11,2025-08-15,returned
1760,41,17,2025-12-24,canceled
1761,110,13,2023-09-10,CANCELLED
1762,322,15,2025-03-21,
1763,96,16,2025-08-28,Cancelled
1764,99657,6,2023-12-02,Returned
1765,419,20,2025-09-08,PENDING
1766,149,6,2023-10-01,Shipped
1767,236,19,2024-01-18,cancelled
1768,115,11,2023-10-16,Pending
1769,353,3,2025-05-16,Pending
1770,109,16,2023-05-25,completed
1771,420,3,2024-11-03,pending
1772,475,14,2023-05-23,complete
1773,202,8,2024-03-13,SHIPPED
1774,78,16,2025-07-09,COMPLETED
1775,359,13,2025-04-02,completed
1776,107,2,2024-05-02,CANCELLED
1777,156,10,2023-06-23,Returned
1778,28,16,2024-07-07,SHIPPED
1779,260,15,2025-05-10,completed
1780,82,2,2024-05-16,shipped
1781,484,9,2025-04-23,returned
1782,331,4,2025-12-06,Returned
1783,363,20,2023-06-08,SHIPPED
1784,456,11,2023-01-30,PENDING
1785,447,7,2023-09-19,Cancelled
1786,52,18,2025-12-28,complete
1787,478,9,2099-02-03,returned
1788,471,5,2024-01-31,canceled
1789,424,6,2024-11-29,Returned
1790,257,5,2024-02-24,Returned
1791,498,3,2025-03-05,COMPLETED
1792,371,12,2025-03-31,Cancelled
1793,167,15,2024-07-05,PENDING
1794,498,979,2025-06-29,complete
1795,294,14,2023-06-21,complete
1796,164,17,2025-04-12,Shipped
1797,184,12,2023-07-24,Returned
1798,99053,15,2024-11-22,pending
1799,37,12,2024-06-06,Cancelled
1800,395,20,2025-08-25,
1801,104,18,2025-05-22,CANCELLED
1802,374,1,2024-05-17,canceled
1803,470,14,2023-05-05,CANCELLED
1804,377,1,2024-07-23,completed
1805,34,16,2025-09-19,Returned
1806,79,4,2024-03-05,completed
1807,238,13,2025-10-04,completed
1808,328,19,2024-05-29,Completed
1809,1,20,2024-05-28,Completed
1810,182,20,2023-10-14,completed
1811,79,4,2025-06-20,SHIPPED
1812,490,10,2023-05-17,Cancelled
1813,370,1,2025-10-22,CANCELLED
1814,203,9,2023-08-06,cancelled
1815,16,12,2025-02-10,Pending
1816,150,7,2023-07-22,completed
1817,303,3,2025-01-30,COMPLETED
1818,151,13,2025-01-10,SHIPPED
1819,12,5,2024-04-27,cancelled
1820,320,19,2023-02-25,cancelled
1821,29,14,2024-10-09,returned
1822,144,15,2024-10-23,returned
1823,104,3,2023-03-23,returned
1824,34,20,2023-04-29,Shipped
1825,108,18,2025-11-14,completed
1826,351,3,2023-11-06,complete
1827,403,1,2024-11-14,complete
1828,405,13,2023-07-21,completed
1829,469,20,2023-03-17,pending
1830,302,13,2024-04-18,SHIPPED
1831,233,8,2024-10-09,returned
1832,266,8,2024-01-27,completed
1833,379,6,2024-03-22,Completed
1834,226,2,2025-01-02,Returned
1835,379,9,2024-07-27,PENDING
1836,33,16,2023-04-16,pending
1837,407,2,2024-02-11,complete
1838,420,18,2023-06-02,returned
1839,229,5,2024-04-20,Cancelled
1840,135,16,2024-08-23,cancelled
1841,439,10,2023-02-14,pending
1842,389,7,2023-09-01,shipped
1843,308,5,2025-06-18,PENDING
1844,425,18,2025-01-24,Pending
1845,90,13,2025-02-02,Cancelled
1846,409,15,2024-02-29,Returned
1847,373,19,2024-12-31,Returned
1848,476,14,2023-05-11,Pending
1849,341,19,2023-05-28,complete
1850,429,16,2025-03-02,Cancelled
1851,250,10,2023-02-22,pending
1852,327,7,2023-02-28,shipped
1853,295,19,2025-02-26,PENDING
1854,64,13,2025-04-30,completed
1855,202,9,2023-12-23,pending
1856,69,8,2024-07-04,COMPLETED
1857,225,18,2024-03-28,completed
1858,315,5,2024-09-15,Cancelled
1859,109,12,2023-05-09,shipped
1860,445,2,2023-08-14,pending
1861,300,12,2025-02-20,shipped
1862,94,15,2025-02-08,COMPLETED
1863,111,18,2099-10-24,CANCELLED
1864,107,9,2024-08-13,Shipped
1865,467,19,2023-01-02,cancelled
1866,142,3,2025-02-04,PENDING
1867,134,19,2025-07-26,CANCELLED
1868,353,901,2024-10-21,SHIPPED
1869,27,12,2025-10-25,Returned
1870,106,11,2023-07-08,SHIPPED
1871,324,1,2025-09-22,returned
1872,208,11,2025-05-16,returned
1873,281,1,2023-10-20,PENDING
1874,37,9,2024-01-03,Shipped
1875,28,17,2025-06-03,CANCELLED
1876,99334,5,2023-12-11,canceled
1877,210,4,2024-10-07,pending
1878,206,8,2024-02-26,pending
1879,20,11,2024-04-20,Pending
1880,194,1,2023-07-15,Completed
1881,107,10,2024-03-04,cancelled
1882,265,4,2024-03-15,Cancelled
1883,348,5,2024-03-19,canceled
1884,227,1,2023-12-21,SHIPPED
1885,28,19,2024-12-31,Returned
1886,125,19,2025-01-08,cancelled
1887,48,6,2025-02-24,CANCELLED
1888,250,13,2023-11-19,Completed
1889,154,16,2025-01-26,shipped
1890,399,9,2025-03-17,cancelled
1891,358,14,2023-09-18,CANCELLED
1892,104,13,2025-10-08,complete
1893,329,14,2024-02-07,cancelled
1894,338,18,2024-11-03,completed
1895,375,10,2025-08-21,COMPLETED
1896,115,17,2023-06-20,PENDING
1897,126,7,2025-08-28,Pending
1898,483,18,2025-05-17,completed
1899,375,7,2023-08-30,canceled
1900,394,15,2025-03-23,pending
1901,325,10,2024-12-06,PENDING
1902,384,19,2024-09-07,Cancelled
1903,335,14,2025-02-23,COMPLETED
1904,345,18,2024-04-04,complete
1905,56,19,2023-02-26,cancelled
1906,300,3,2024-02-03,Cancelled
1907,199,7,2024-07-14,Completed
1908,354,2,2023-05-26,PENDING
1909,466,4,2025-03-31,COMPLETED
1910,160,6,2023-03-21,SHIPPED
1911,207,2,2023-05-29,cancelled
1912,433,9,2025-10-24,canceled
1913,31,7,2023-06-02,complete
1914,303,18,2025-02-21,Returned
1915,45,4,2024-02-21,complete
1916,434,5,2024-09-13,completed
1917,285,3,2024-08-15,returned
1918,70,3,2024-03-12,shipped
1919,220,3,2024-05-04,Completed
1920,315,13,2023-09-08,Pending
1921,179,2,2023-06-05,CANCELLED
1922,306,6,2025-03-06,shipped
1923,90,16,2024-09-30,
1924,369,15,2024-07-19,shipped
1925,260,20,2024-03-28,complete
1926,375,15,2024-12-13,PENDING
1927,152,6,2025-07-07,pending
1928,335,12,2023-02-23,Returned
1929,151,9,2023-08-16,
1930,490,6,2024-06-17,returned
1931,3,981,2025-04-23,Cancelled
1932,52,18,2023-10-16,PENDING
1933,180,6,2023-10-14,Pending
1934,7,16,2024-10-31,shipped
1935,153,9,2023-07-08,Cancelled
1936,117,4,2023-08-25,completed
1937,161,15,2023-10-26,pending
1938,99951,4,2025-01-06,Completed
1939,124,18,2023-02-05,canceled
1940,444,11,2024-05-11,pending
1941,465,9,2024-08-12,returned
1942,66,6,2023-06-24,cancelled
1943,177,18,2023-02-21,complete
1944,422,15,2024-05-28,Shipped
1945,99833,11,2024-12-06,canceled
1946,389,19,2023-01-02,SHIPPED
1947,153,5,2025-11-30,completed
1948,199,15,2024-05-07,shipped
1949,205,15,2025-04-28,COMPLETED
1950,30,8,2023-02-11,Shipped
1951,314,10,2024-07-05,Returned
1952,411,1,2025-12-24,pending
1953,155,2,2024-07-14,canceled
1954,127,13,2023-08-10,returned
1955,476,6,2025-10-18,Pending
1956,32,7,2024-03-29,CANCELLED
1957,93,3,2024-10-21,pending
1958,144,5,2025-06-10,COMPLETED
1959,152,20,2023-10-12,COMPLETED
1960,394,4,2025-01-05,Shipped
1961,440,1,2025-03-22,shipped
1962,63,19,2023-11-18,shipped
1963,199,19,2023-04-10,cancelled
1964,251,3,2099-05-07,Pending
1965,221,5,2024-01-13,Cancelled
1966,379,20,2099-09-25,pending
1967,400,7,2023-10-07,Shipped
1968,470,3,2024-08-06,canceled
1969,401,20,2024-08-28,complete
1970,499,14,2025-05-26,Returned
1971,35,19,2023-11-24,CANCELLED
1972,340,20,2023-05-03,complete
1973,349,1,2025-03-02,SHIPPED
1974,78,16,2023-09-10,COMPLETED
1975,326,10,2025-11-15,Returned
1976,78,7,2023-02-14,cancelled
1977,466,18,2023-11-01,COMPLETED
1978,177,17,2025-02-17,Returned
1979,133,18,2024-02-18,CANCELLED
1980,175,17,2023-10-13,Cancelled
1981,199,6,2025-05-26,returned
1982,447,3,2023-10-23,CANCELLED
1983,414,16,2025-01-18,Shipped
1984,134,17,2024-08-24,Cancelled
1985,363,4,2023-02-14,CANCELLED
1986,67,14,2024-10-31,complete
1987,444,5,2025-07-05,Pending
1988,164,20,2025-06-21,Cancelled
1989,295,14,2025-01-30,PENDING
1990,282,1,2024-08-10,returned
1991,60,10,2023-04-17,pending
1992,349,5,2024-05-12,pending
1993,358,11,2023-05-12,Shipped
1994,203,8,2023-10-15,SHIPPED
1995,71,5,2023-02-25,canceled
1996,199,18,2024-02-21,SHIPPED
1997,196,17,2023-12-07,Shipped
1998,44,13,2023-01-18,Cancelled
1999,223,20,2023-09-30,SHIPPED
2000,27,7,2023-10-26,COMPLETED
2001,192,1,2023-06-08,Shipped
2002,461,2,2023-04-10,Completed
2003,32,9,2024-05-10,CANCELLED
2004,170,4,2024-07-16,canceled
2005,26,20,2023-01-25,CANCELLED
2006,250,15,2024-06-21,Completed
2007,467,13,2025-12-15,PENDING
2008,48,17,2025-03-08,SHIPPED
2009,241,13,2025-06-17,PENDING
2010,34,2,2024-10-19,PENDING
2011,330,19,2024-12-13,pending
2012,488,8,2025-11-08,Shipped
2013,464,16,2024-11-17,CANCELLED
2014,218,16,2099-03-02,PENDING
2015,175,15,2024-01-02,cancelled
2016,190,2,2023-12-04,shipped
2017,496,18,2025-08-14,completed
2018,242,1,2025-07-24,Pending
2019,241,4,2023-09-05,pending
2020,247,13,2099-02-11,completed
2021,38,5,2024-07-24,canceled
2022,494,16,2025-07-04,SHIPPED
2023,299,4,2025-02-09,shipped
2024,234,2,2025-02-12,canceled
2025,99629,5,2023-11-27,pending
2026,365,15,2024-02-15,COMPLETED
2027,125,1,2025-07-28,Returned
2028,391,16,2023-08-23,Completed
2029,36,5,2025-05-08,pending
2030,368,9,2025-08-17,PENDING
2031,257,12,2025-10-04,complete
2032,292,9,2025-02-26,SHIPPED
2033,146,8,2023-11-16,Returned
2034,209,5,2025-11-27,CANCELLED
2035,462,16,2023-09-21,Completed
2036,337,18,2025-03-12,Shipped
2037,302,11,2024-07-27,complete
2038,374,7,2024-04-25,PENDING
2039,427,1,2023-07-03,Completed
2040,305,3,2025-06-27,canceled
2041,23,8,2024-11-18,CANCELLED
2042,388,2,2024-04-16,cancelled
2043,46,14,2025-03-17,completed
2044,72,14,2025-11-30,canceled
2045,132,1,2024-12-12,COMPLETED
2046,281,8,2023-01-18,PENDING
2047,149,4,2023-09-13,SHIPPED
2048,209,12,2023-02-28,Returned
2049,51,16,2025-03-26,PENDING
2050,279,12,2023-02-20,Pending
2051,304,14,2025-06-04,completed
2052,230,3,2025-03-20,Pending
2053,347,18,2023-01-02,cancelled
2054,55,11,2025-09-03,CANCELLED
2055,195,18,2024-01-20,completed
2056,471,10,2023-09-13,Shipped
2057,97,5,2024-12-22,COMPLETED
2058,332,10,2025-12-12,shipped
2059,99617,9,2024-01-06,Returned
2060,26,1,2023-10-17,
2061,175,3,2025-11-04,Returned
2062,497,20,2024-12-06,cancelled
2063,108,18,2023-02-02,completed
2064,101,5,2024-06-19,SHIPPED
2065,294,8,2025-08-19,canceled
2066,168,3,2024-07-21,shipped
2067,466,2,2025-02-18,PENDING
2068,482,9,2024-11-07,SHIPPED
2069,340,12,2025-11-18,Cancelled
2070,288,8,2024-12-24,Pending
2071,111,13,2024-09-05,completed
2072,243,16,2023-01-10,canceled
2073,334,20,2024-03-23,canceled
2074,221,11,2023-03-06,canceled
2075,370,6,2025-12-25,completed
2076,89,20,2024-02-06,returned
2077,465,19,2024-10-06,shipped
2078,3,1,2023-05-10,shipped
2079,68,1,2024-09-06,Pending
2080,108,3,2023-10-13,cancelled
2081,318,11,2024-01-21,complete
2082,181,9,2023-12-08,returned
2083,223,13,2024-01-11,Completed
2084,271,12,2024-12-14,Cancelled
2085,21,3,2024-04-20,canceled
2086,387,15,2023-03-06,Returned
2087,213,8,2025-06-24,pending
2088,426,14,2023-12-08,complete
2089,264,4,2025-11-12,Shipped
2090,478,19,2024-04-24,cancelled
2091,473,11,2023-06-01,Completed
2092,169,19,2023-10-20,SHIPPED
2093,52,7,2024-07-28,Completed
2094,480,10,2023-11-08,cancelled
2095,440,18,2023-12-26,cancelled
2096,393,13,2025-08-13,complete
2097,13,9,2024-02-02,PENDING
2098,453,8,2023-06-23,Pending
2099,248,4,2024-10-18,complete
2100,310,11,2023-05-12,Pending
2101,73,3,2023-04-20,pending
2102,127,3,2024-10-21,SHIPPED
2103,14,19,2025-11-18,returned
2104,305,3,2025-02-03,Cancelled
2105,99181,999,2025-02-11,Returned
2106,110,10,2024-12-10,CANCELLED
2107,204,2,2024-07-11,PENDING
2108,236,10,2023-05-21,cancelled
2109,50,8,2023-09-28,CANCELLED
2110,193,18,2024-09-27,
2111,87,8,2023-12-22,PENDING
2112,386,17,2023-09-06,cancelled
2113,99550,3,2025-09-07,completed
2114,362,16,2025-05-27,completed
2115,358,2,2025-08-28,SHIPPED
2116,447,18,2024-10-18,completed
2117,57,19,2023-06-14,canceled
2118,216,5,2025-03-20,complete
2119,256,15,2025-07-02,SHIPPED
2120,124,13,2023-08-07,Shipped
2121,113,12,2025-01-14,PENDING
2122,245,2,2023-12-06,canceled
2123,155,13,2025-02-19,PENDING
454,235,4,2024-09-02,shipped
2125,58,18,2025-05-13,Cancelled
2126,199,18,2025-03-04,completed
2127,400,1,2023-02-27,cancelled
2128,432,12,2024-01-06,complete
2129,479,11,2024-04-01,Cancelled
2130,352,4,2023-06-17,Pending
2131,99,18,2023-08-22,Shipped
2132,246,15,2025-12-12,Cancelled
2133,146,15,2023-04-27,pending
2134,143,14,2024-11-18,complete
2135,53,1,2025-06-05,CANCELLED
2136,209,4,2023-12-11,shipped
2137,92,14,2023-07-31,SHIPPED
2138,260,19,2024-03-08,Completed
2139,86,4,2024-02-29,
2140,179,6,2023-08-24,PENDING
2141,429,16,2025-12-15,Completed
2142,29,6,2025-01-01,CANCELLED
2143,216,8,2023-09-11,PENDING
2144,467,11,2023-08-05,Pending
2145,35,9,2025-10-07,complete
2146,362,2,2023-09-06,Cancelled
2147,107,18,2024-05-30,Shipped
2148,125,998,2025-08-21,CANCELLED
2149,334,10,2025-01-12,returned
2150,374,20,2023-12-27,PENDING
2151,474,13,2025-11-06,PENDING
2152,479,1,2025-09-06,cancelled
2153,362,10,2023-09-29,Cancelled
2154,451,8,2023-05-06,Pending
2155,158,4,2023-07-24,Cancelled
2156,284,9,2023-11-15,Pending
2157,429,1,2024-09-22,COMPLETED
2158,219,11,2025-05-03,
2159,159,7,2023-05-14,CANCELLED
2160,154,3,2023-04-25,Shipped
2161,421,1,2024-02-13,Cancelled
2162,90,6,2024-05-10,SHIPPED
2163,217,6,2024-12-11,COMPLETED
2164,34,18,2024-01-28,
2165,407,9,2023-11-01,Pending
2166,210,10,2025-11-25,cancelled
2167,53,17,2025-02-19,Completed
2168,186,6,2024-08-05,Shipped
2169,284,1,2025-07-10,completed
2170,499,18,2025-12-07,Cancelled
2171,432,1,2024-05-24,SHIPPED
2172,308,16,2025-04-09,complete
2173,3,19,2024-11-27,returned
2174,146,20,2025-04-03,SHIPPED
2175,313,15,2023-02-03,completed
2176,222,3,2024-06-18,COMPLETED
2177,409,15,2023-07-30,shipped
2178,1,3,2025-10-31,complete
2179,134,6,2024-02-23,shipped
2180,223,11,2023-02-08,Cancelled
2181,331,14,2025-04-16,cancelled
2182,70,9,2023-12-31,Returned
2183,86,15,2023-09-12,pending
2184,350,18,2024-10-24,SHIPPED
2185,448,17,2023-05-27,cancelled
2186,126,14,2023-04-17,shipped
2187,44,3,2023-10-17,CANCELLED
2188,333,10,2025-10-28,Returned
2189,389,7,2025-03-04,PENDING
2190,156,7,2024-06-12,Shipped
2191,120,3,2023-11-05,SHIPPED
2192,381,15,2024-03-26,canceled
2193,237,6,2025-04-26,Shipped
2194,22,18,2025-09-27,Returned
2195,314,10,2024-05-05,CANCELLED
2196,98,15,2024-06-03,cancelled
2197,286,1,2024-06-27,Returned
2198,158,12,2024-02-14,Returned
2199,107,19,2023-04-30,Completed
2200,18,12,2025-03-26,cancelled
2201,176,11,2025-05-15,Pending
2202,67,14,2023-03-07,completed
2203,239,19,2023-06-11,canceled
2204,186,3,2023-06-11,Shipped
2205,45,11,2025-10-25,Cancelled
2206,374,15,2025-05-20,SHIPPED
2207,144,19,2025-04-22,Shipped
2208,315,12,2023-09-30,shipped
2209,35,6,2024-04-21,
2210,255,10,2023-02-05,cancelled
2211,469,9,2023-04-23,COMPLETED
2212,158,15,2024-05-13,COMPLETED
2213,257,9,2025-07-21,pending
2214,135,1,2023-12-07,Returned
2215,43,14,2025-04-27,Returned
2216,47,12,2023-06-06,pending
2217,137,14,2024-10-13,PENDING
2218,398,6,2023-09-01,CANCELLED
2219,30,17,2024-09-13,COMPLETED
2220,284,11,2025-01-09,complete
2221,318,18,2024-02-25,cancelled
2222,293,2,2023-04-24,COMPLETED
2223,97,20,2023-12-21,shipped
2224,124,2,2023-07-28,pending
2225,47,10,2025-04-02,CANCELLED
2226,101,3,2024-10-18,canceled
2227,273,4,2023-04-08,SHIPPED
2228,340,11,2025-07-24,SHIPPED
2229,167,10,2023-09-03,Pending
2230,209,20,2024-06-30,canceled
2231,470,4,2023-02-16,Shipped
2232,316,2,2025-12-14,Cancelled
2233,208,14,2025-10-28,COMPLETED
2234,476,6,2025-02-19,Shipped
2235,100,16,2023-06-26,
2236,410,12,2025-10-05,returned
2237,75,15,2024-07-01,pending
2238,238,5,2024-12-17,Completed
2239,453,1,2023-10-29,Shipped
2240,148,6,2024-01-08,shipped
2241,135,13,2024-11-29,Cancelled
2242,498,17,2024-11-07,Cancelled
2243,200,12,2025-06-02,Returned
2244,227,13,2024-12-12,cancelled
2245,491,5,2023-10-10,COMPLETED
2246,445,13,2023-01-19,Cancelled
2247,452,19,2023-02-01,
2248,374,17,2024-10-22,canceled
2249,386,15,2023-04-08,returned
2250,184,14,2025-08-29,CANCELLED
2251,374,1,2024-06-07,Shipped
2252,395,11,2025-02-17,Pending
2253,340,6,2023-11-22,completed
2254,112,12,2024-03-05,CANCELLED
2255,349,14,2025-09-20,completed
2256,166,8,2025-09-09,CANCELLED
2257,76,12,2024-02-15,shipped
2258,308,17,2025-09-27,Cancelled
2259,362,17,2025-03-01,Pending
2260,62,4,2025-10-06,Cancelled
2261,163,12,2025-06-11,Shipped
2262,122,1,2023-04-13,Pending
2263,402,2,2023-06-25,Returned
2264,473,5,2025-12-09,PENDING
2265,86,14,2023-04-10,Cancelled
2266,489,17,2023-03-10,PENDING
2267,37,11,2024-03-24,Shipped
2268,54,11,2024-06-18,shipped
2269,202,14,2025-09-19,Shipped
2270,70,11,2024-02-27,canceled
2271,307,17,2024-12-15,pending
2272,22,3,2025-01-01,PENDING
2273,345,11,2024-10-17,Pending
2274,112,12,2025-03-25,canceled
2275,99574,1,2025-09-11,complete
2276,248,3,2023-11-10,canceled
2277,400,7,2023-07-25,Pending
2278,126,11,2025-09-01,shipped
2279,460,1,2025-01-10,Cancelled
2280,327,8,2025-06-03,complete
2281,289,5,2023-01-06,Completed
2282,356,4,2024-12-09,returned
2283,25,11,2024-05-31,canceled
2284,340,9,2025-09-17,shipped
2285,206,8,2024-12-02,Returned
2286,169,12,2025-08-15,pending
2287,188,12,2023-02-06,shipped
2288,427,17,2023-07-20,pending
2289,396,4,2024-02-01,canceled
2290,239,13,2025-06-29,Returned
2291,415,8,2024-08-18,CANCELLED
2292,266,16,2024-08-03,Completed
2293,312,4,2023-02-09,completed
2294,54,2,2025-02-23,Cancelled
2295,222,6,2025-12-19,Shipped
2296,384,19,2024-04-29,SHIPPED
2297,181,14,2025-09-23,shipped
2298,24,15,2023-09-20,Cancelled
2299,119,4,2024-02-02,PENDING
2300,439,16,2024-09-26,Shipped
2301,161,19,2025-04-27,COMPLETED
2302,494,1,2023-04-16,cancelled
2303,224,18,2023-11-11,Pending
2304,486,14,2024-04-30,Cancelled
2305,73,17,2025-03-10,COMPLETED
2306,490,6,2023-06-04,CANCELLED
2307,43,19,2025-09-28,pending
2308,443,11,2025-07-13,Cancelled
2309,110,11,2024-07-27,complete
2310,341,11,2023-06-24,PENDING
2311,99346,7,2023-07-25,SHIPPED
