order_id,product_id,quantity,discount_pct
2548,57,3,0.1
2548,65,1,0.3
2549,58,1,0.0
2549,93,2,0.2
2549,20,1,0.0
2549,78,3,0.1
2550,8,4,0.1
2550,75,5,0.1
2550,82,2,0.15
2551,52,5,0.3
2551,58,4,0.15
2551,99,2,0.0
2552,87,4,0.2
2552,100,3,0.3
2552,51,5,0.0
2553,47,3,0.05
2553,81,5,0.2
2554,93,5,0.05
2554,24,1,0.15
2554,1,1,0.2
2554,77,3,0.3
2555,20,1,0.3
2555,79,2,0.3
2555,52,4,0.0
2555,86,4,0.0
2555,11,5,0.2
2556,52,4,0.0
2556,7,3,0.2
2557,93,1,0.05
2557,56,5,0.2
2557,9,3,0.0
2558,20,1,0.0
2558,36,3,0.2
2558,51,4,0.1
2558,78,4,0.1
2559,86,4,0.3
2559,46,2,0.2
2559,91,1,0.2
2559,71,1,0.0
2560,42,5,0.05
2560,25,5,0.0
2560,3,1,0.0
2561,53,4,0.1
2561,19,4,0.3
2561,6,1,0.0
2562,47,4,0.2
2562,21,1,0.0
2562,29,2,0.2
2563,44,5,0.15
2563,18,2,0.2
2563,24,3,0.0
2564,85,3,0.3
2564,34,5,0.0
2564,44,2,24.0
2565,89,4,0.2
2565,20,4,0.15
2565,98,3,0.0
2566,23,2,0.2
2566,23,4,0.0
2567,94,1,0.05
2567,20,2,0.05
2567,70,2,0.05
2567,61,4,0.05
2568,65,5,0.1
2568,95,5,0.0
2568,79,3,0.0
2568,30,4,0.3
2569,11,4,0.1
2569,70,2,0.1
2569,14,2,0.0
2570,77,4,0.3
2570,77,1,0.0
2571,100,5,0.3
2572,100,3,0.1
2572,79,5,0.2
2572,57,5,0.1
2572,93,3,0.2
2572,33,5,0.3
2573,8,1,0.3
2573,32,5,0.15
2574,59,5,0.1
2574,64,5,0.05
2574,3,1,0.3
2574,34,3,0.1
2575,91,5,0.3
2575,62,4,0.05
2576,10,1,0.0
2576,40,3,0.2
2576,5,3,0.0
2577,52,5,0.3
2577,85,5,0.1
2577,99,1,0.0
2577,92,5,0.1
2577,76,3,0.15
2578,75,5,0.0
2578,78,2,0.0
2578,61,3,0.2
2578,41,1,0.0
2579,100,5,0.15
2579,16,2,0.0
2579,93,1,0.05
2579,26,5,0.3
2580,75,2,0.15
2580,65,1,0.0
2580,8,5,0.15
2581,43,4,0.0
2581,23,5,0.3
2581,73,4,0.0
2581,44,3,0.05
2582,2,2,0.2
2583,10,3,0.05
2583,57,3,0.0
2583,97,2,0.15
2584,59,1,0.2
2584,47,2,0.05
2584,5,0,0.15
2584,90,5,0.1
2585,13,1,0.0
2585,52,1,0.3
2586,8,4,0.1
2586,18,2,0.3
2587,44,5,0.0
2587,52,3,0.0
2587,23,1,0.0
2587,43,4,0.0
2588,13,1,0.05
2588,99,5,0.05
2589,30,4,0.0
2589,79,1,0.15
2590,11,3,0.0
2590,58,4,0.3
2590,62,5,0.1
2590,65,1,0.2
2591,44,3,0.0
2591,87,5,0.3
2591,9440,5,0.3
2591,82,5,0.0
2591,33,4,0.0
2592,14,3,0.2
2592,82,5,0.05
2592,30,5,0.05
2592,36,3,0.0
2593,85,5,0.15
2593,76,4,0.2
2593,59,4,0.15
2594,87,5,0.1
2594,72,2,0.0
2594,22,2,30.0
2594,82,3,0.3
2595,87,1,16.0
2595,60,4,0.2
2596,95,3,0.0
2596,27,1,0.0
2596,94,3,0.0
2596,30,5,0.05
2597,80,4,0.0
2597,64,2,0.3
2597,11,5,0.0
2598,83,1,0.0
2599,75,4,0.2
2599,3,2,0.1
2599,69,5,0.1
2600,59,5,0.05
2600,24,2,0.0
2600,89,4,0.15
2600,41,1,0.0
2601,42,5,0.2
2601,30,3,0.2
2602,97,1,0.0
2602,63,2,0.05
2602,54,1,0.15
2602,78,5,0.3
2603,97,2,0.15
2603,9,5,0.0
2603,87,2,0.0
2604,7,1,0.05
2604,57,1,0.0
2604,97,5,0.3
2604,56,2,0.15
2604,22,1,0.1
2605,74,2,0.0
2605,58,5,0.0
2606,72,3,0.05
2606,64,3,0.0
2607,90,2,0.15
2608,70,2,0.05
2609,11,1,0.2
2609,59,5,0.3
2609,30,5,0.15
2610,22,2,0.0
2610,40,3,0.3
2611,98,1,0.05
2612,70,2,0.0
2613,89,2,0.05
2613,47,1,0.15
2614,33,5,0.15
2614,30,1,7.0
2614,87,2,0.1
2614,82,3,0.0
2614,41,2,0.3
2615,25,1,0.0
2615,99,1,0.0
2615,63,2,32.0
2615,3,3,0.0
2616,86,2,0.0
2616,95,1,0.3
2616,97,5,0.1
2617,73,4,0.2
2617,90,2,0.0
2617,85,1,0.15
2617,19,4,0.15
2618,26,3,0.0
2618,78,4,0.0
2618,100,1,0.1
2619,4,2,0.0
2619,28,5,0.15
2619,14,5,0.15
2619,77,4,0.0
2619,18,5,0.1
2620,44,5,0.2
2620,4,2,0.3
2620,45,3,0.15
2620,48,1,0.0
2620,23,1,0.1
2621,40,5,0.2
2621,92,4,0.3
2621,13,1,0.0
2622,25,5,0.05
2622,84,2,0.0
2622,59,4,0.3
2623,15,4,0.0
2623,66,5,0.0
2624,75,3,0.05
2624,65,3,0.1
2624,77,2,0.1
2625,37,5,0.3
2625,9,1,0.0
2626,54,3,0.2
2627,82,4,0.3
2627,11,5,0.0
2628,72,5,0.05
2628,59,2,0.3
2628,15,2,0.0
2628,79,2,0.1
2629,53,3,0.0
2629,90,1,0.0
2629,40,2,0.0
2630,79,1,0.0
2630,65,1,0.0
2631,90,5,0.1
2631,63,3,0.0
2631,37,4,0.15
2632,53,2,0.2
2632,33,5,0.2
2632,8,2,0.0
2633,65,4,0.0
2633,28,1,0.1
2633,98,4,0.2
2633,67,5,0.05
2634,76,1,0.3
2634,11,4,0.15
2635,99,2,0.0
2635,48,1,0.0
2635,29,1,0.0
2635,22,4,0.05
2636,56,2,0.3
2636,85,5,36.0
2636,21,5,0.2
2637,17,3,0.1
2637,72,1,0.1
2637,7,5,0.0
2638,39,3,0.0
2638,86,3,0.0
2638,63,5,0.1
2639,18,4,0.15
2639,60,4,0.0
2639,44,2,0.1
2640,88,2,0.05
2640,17,5,0.15
2640,29,1,0.05
2640,14,-2,0.05
2641,39,1,0.05
2641,85,1,0.0
2641,59,3,0.3
2641,60,3,0.0
2642,11,1,0.15
2642,91,1,0.05
2642,85,1,0.1
2642,65,1,0.0
2643,81,4,0.0
2643,22,1,0.0
2643,91,5,0.3
2643,41,2,0.2
2644,37,4,0.0
2644,37,3,0.3
2645,41,4,0.1
2645,77,5,0.05
2646,12,5,0.3
2646,74,2,0.3
2646,58,5,0.1
2646,53,3,0.1
2647,66,5,0.0
2647,56,4,0.15
2647,84,4,0.0
2647,97,2,0.2
2647,64,2,0.3
2648,67,1,0.0
2648,71,5,0.05
2648,89,4,0.2
2648,53,2,0.3
2649,92,3,0.0
2649,78,5,0.0
2649,11,3,0.15
2649,46,2,0.3
2650,73,1,0.15
2650,45,1,0.2
2650,12,3,11.0
2651,62,3,0.0
2651,62,1,0.0
2652,84,1,0.15
2652,32,2,0.15
2653,31,2,0.0
2653,55,4,0.0
2653,27,1,0.3
2653,96,3,0.1
2653,88,4,0.2
2654,93,4,0.05
2654,78,2,0.3
2654,78,5,0.0
2654,9,3,0.0
2654,12,5,0.2
2655,20,3,0.3
2655,83,1,0.0
2656,2,4,0.1
2656,4,2,0.1
2657,30,5,0.2
2657,85,4,0.0
2657,58,4,0.0
2657,65,2,0.1
2657,58,4,0.05
2657,3,1,0.2
2658,60,3,0.2
2658,13,4,0.2
2658,66,1,0.0
2658,23,3,0.0
2659,1,3,0.3
2659,43,1,0.2
2659,71,5,0.0
2660,59,4,0.3
2660,42,3,0.2
2660,66,5,0.0
2660,72,5,0.1
2661,74,3,0.1
2661,34,1,0.0
2661,77,3,0.15
2662,9,1,0.0
2662,27,5,0.0
2663,46,3,0.0
2663,90,5,0.3
2663,1,2,0.1
2663,28,3,0.3
2663,18,1,0.05
2663,2,5,0.1
2664,54,4,0.1
2664,56,5,0.15
2664,46,1,0.0
2665,64,1,0.1
2665,36,5,0.0
2665,22,1,0.3
2665,90,2,0.05
2665,43,1,0.0
2666,77,4,0.05
2666,25,2,0.3
2666,63,5,0.0
2666,72,3,0.0
2667,60,3,0.0
2667,46,3,0.2
2668,32,4,38.0
2668,86,1,0.0
2668,23,4,0.3
2668,20,1,0.05
2669,87,5,0.3
2669,23,2,0.2
2669,85,5,0.0
2670,74,3,0.0
2670,15,3,0.1
2670,71,2,0.0
2671,33,3,0.0
2671,50,2,0.0
2672,85,2,0.05
2672,26,4,0.1
2672,68,2,0.1
2673,80,3,0.0
2673,8,4,0.0
2673,100,5,29.0
2674,41,1,0.3
2675,61,3,0.0
2675,77,4,0.15
2675,97,5,0.0
2676,63,4,0.05
2676,87,3,0.2
2676,81,1,0.0
2676,33,1,0.0
2677,2,4,0.3
2677,68,3,0.0
2677,84,2,0.1
2678,34,4,0.05
2678,50,3,0.1
2678,99,1,0.2
2678,31,3,0.2
2679,34,4,0.0
2679,52,2,0.0
2679,57,2,0.0
2680,93,1,0.3
2681,72,3,0.05
2681,44,4,0.15
2681,9016,3,0.2
2681,13,2,0.3
2681,27,4,0.3
2682,25,2,0.0
2682,23,2,0.1
2682,66,4,0.05
2683,24,5,0.2
2683,41,2,0.0
2683,38,1,0.3
2683,22,4,0.05
2684,32,4,0.15
2684,38,2,0.1
2684,51,4,0.2
2684,12,3,0.0
2684,14,5,0.1
2685,72,1,0.0
2685,14,4,0.0
2686,13,4,0.1
2687,68,1,32.0
2687,93,4,0.0
2687,73,5,0.0
2687,38,2,0.05
2687,84,1,0.0
2688,53,3,0.0
2688,34,2,0.2
2688,64,1,0.3
2688,97,5,0.1
2689,59,2,0.0
2690,20,5,0.3
2690,72,1,0.0
2690,21,1,0.3
2691,96,4,0.1
2691,22,4,0.1
2691,12,1,0.0
2692,87,1,0.3
2692,10,3,0.0
2692,9,5,0.15
2692,98,2,0.0
2692,91,4,0.05
2693,35,3,0.2
2693,32,5,0.0
2693,2,2,0.3
2694,77,3,0.3
2694,46,5,0.0
2694,39,3,0.3
2695,14,3,0.3
2696,14,1,32.0
2696,77,5,0.0
2696,65,3,0.1
2696,1,4,0.1
2696,11,4,0.0
2697,87,2,0.0
2698,46,2,0.1
2698,95,3,0.2
2698,84,3,0.0
2698,5,-2,0.0
2699,9777,4,0.1
2699,4,2,0.15
2699,34,5,0.05
2700,99,1,0.2
2700,5,3,0.0
2700,94,4,0.1
2701,50,4,0.0
2701,94,5,0.1
2701,47,4,0.15
2701,46,1,0.05
2702,60,2,0.1
2702,81,3,0.0
2703,17,5,0.3
2703,56,3,0.0
2703,84,5,0.0
2703,63,3,0.0
2703,1,4,0.1
2704,63,2,0.2
2704,69,2,0.0
2704,99,5,0.1
2704,67,1,0.0
2705,22,1,0.3
2705,27,3,0.05
2705,80,3,0.0
2705,49,1,35.0
2705,9,2,0.05
2706,56,2,0.3
2706,94,5,0.2
2707,2,2,0.0
2707,7,1,0.3
2707,35,2,0.0
2708,18,3,0.1
2708,34,2,0.1
2708,79,5,40.0
2709,80,5,0.15
2709,24,3,0.0
2709,1,2,0.15
2710,27,3,0.0
2710,80,4,0.1
2710,14,4,0.05
2710,88,1,0.1
2710,9,3,0.05
2711,42,2,0.0
2711,60,5,0.0
2711,53,5,0.3
2711,61,4,0.1
2712,15,2,0.3
2712,51,1,0.0
2712,18,3,0.3
2713,10,2,0.3
2713,46,2,0.1
2714,30,1,0.0
2714,7,1,15.0
2714,69,1,0.2
2715,31,1,0.3
2715,66,2,0.0
2716,99,5,0.2
2716,32,5,0.0
2716,62,4,0.1
2717,96,2,0.1
2718,63,5,0.1
2718,18,1,0.0
2718,92,1,0.05
2719,95,1,0.1
2720,90,3,0.15
2720,10,3,0.3
2720,48,2,0.05
2721,23,2,0.0
2721,55,1,0.15
2721,86,1,0.2
2722,10,5,0.1
2722,69,4,0.0
2722,51,3,0.1
2722,94,5,0.15
2723,66,5,0.2
2723,48,2,0.05
2723,67,5,0.2
2723,69,1,0.1
2724,46,1,0.3
2724,63,4,0.1
2725,36,3,0.0
2725,27,1,0.05
2725,54,4,0.15
2726,37,1,0.0
2726,44,1,0.0
2727,99,1,0.0
2727,50,5,0.0
2727,87,3,0.1
2727,92,4,0.0
2727,68,3,0.0
2728,75,1,0.1
2728,73,5,0.0
2728,83,3,0.0
2728,28,2,0.0
2729,21,3,0.2
2729,62,5,0.0
2729,81,2,0.1
2729,90,1,0.15
2730,88,5,0.05
2730,6,5,0.0
2730,80,3,0.3
2730,62,1,0.0
2730,55,1,0.15
2731,62,5,0.0
2731,18,2,0.3
2732,71,5,0.3
2732,58,3,0.2
2732,99,4,0.15
2732,44,2,0.1
2733,9,4,0.0
2733,94,4,0.15
2733,12,5,0.0
2733,50,4,0.2
2734,55,2,0.0
2734,21,2,0.1
2734,35,5,0.0
2735,59,5,0.0
2735,17,5,0.1
2735,55,1,0.1
2736,69,3,0.1
2736,20,3,2.79
2736,82,3,0.0
2737,27,1,0.0
2737,52,5,0.0
2737,61,2,26.0
2738,12,2,0.3
2738,76,2,0.2
2738,44,5,16.0
2738,99,5,0.2
2739,95,2,0.1
2739,40,2,0.0
2739,29,4,0.3
2739,53,1,0.05
2740,63,5,0.2
2740,61,4,0.3
2740,89,3,0.0
2741,18,2,0.0
2741,47,5,0.0
2741,37,2,0.1
2741,4,1,0.0
2742,12,2,0.0
2742,45,5,0.0
2742,85,4,0.3
2742,73,3,0.2
2742,19,5,0.0
2743,25,2,0.0
2743,88,5,0.15
2743,67,3,0.3
2743,57,1,40.0
2744,29,4,8.0
2744,31,4,0.3
2744,46,2,0.1
2744,35,5,0.15
2745,31,3,0.05
2745,100,2,0.0
2745,82,4,0.0
2746,87,4,0.05
2746,30,5,0.0
2747,27,2,0.05
2747,7,4,0.05
2748,28,5,0.0
2748,16,1,11.0
2748,27,1,0.2
2748,41,2,0.0
2749,93,1,0.0
2750,4,4,0.0
2750,49,3,0.0
2751,32,4,0.3
2751,34,4,0.0
2751,91,4,0.0
2751,52,5,0.2
2752,6,4,0.0
2752,33,3,0.3
2752,55,2,0.0
2752,57,4,0.15
2752,100,3,0.05
2752,85,2,0.3
2753,59,4,0.3
2753,79,5,0.05
2753,12,4,0.3
2753,66,5,0.05
2754,96,4,0.0
2754,1,3,0.3
2755,96,2,0.15
2755,11,4,0.0
2755,23,3,0.0
2755,59,3,0.0
2755,57,2,0.2
2756,45,3,0.1
2756,18,3,0.15
2757,4,2,0.3
2757,62,2,0.0
2757,64,1,0.0
2758,64,5,0.1
2758,66,3,0.2
2758,78,5,0.05
2758,50,3,0.15
2759,24,4,34.0
2759,7,3,0.05
2759,16,4,0.0
2759,31,4,0.3
2759,33,2,0.0
2760,95,5,0.05
2760,60,1,0.2
2760,97,1,0.15
2761,95,4,0.1
2761,57,2,0.2
2761,95,2,0.0
2762,33,1,0.0
2762,42,1,0.05
2762,38,4,0.0
2763,62,3,0.1
2763,97,4,0.0
2763,27,2,12.0
2764,38,4,0.15
2764,76,1,0.15
2764,88,2,0.2
2764,81,3,0.1
2765,67,5,0.0
2765,53,3,0.05
2765,40,4,0.0
2766,23,4,0.0
2766,13,2,0.3
2766,47,4,0.0
2766,14,1,0.0
2766,51,1,25.0
2767,27,5,0.2
2767,66,4,0.3
2768,41,3,0.0
2768,99,4,0.15
2769,20,4,0.2
2769,90,1,0.05
2770,13,2,0.1
2770,38,4,0.0
2770,85,2,0.15
2770,47,2,0.2
2770,58,2,0.2
2771,44,2,0.1
2772,26,4,0.0
2772,31,3,0.0
2772,53,5,0.0
2772,19,5,0.0
2772,24,1,0.0
2773,4,5,0.05
2773,74,3,0.0
2773,24,1,0.15
2773,21,5,9.0
2774,18,2,0.0
2774,43,1,0.1
2774,74,1,0.1
2774,26,3,0.2
2775,23,5,0.15
2775,21,3,0.3
2776,48,5,0.3
2776,81,3,0.2
2776,22,2,0.2
2777,83,5,0.0
2777,75,1,0.0
2777,75,5,0.1
2777,9748,-1,21.0
2777,48,5,0.2
2778,56,5,0.0
2779,99,2,0.0
2779,29,5,0.0
2779,61,1,0.0
2780,58,2,0.1
2780,78,3,0.3
2780,61,1,0.2
2781,16,2,0.2
2781,70,2,0.0
2782,85,1,0.3
2782,44,3,0.2
2783,71,2,0.0
2783,41,5,0.0
2783,86,4,0.15
2784,30,5,0.2
2784,31,1,0.05
2784,50,1,0.0
2785,97,4,38.0
2785,35,1,0.0
2786,85,4,0.0
2786,43,2,0.0
2787,11,1,0.2
2787,95,5,0.0
2788,82,5,0.2
2788,100,3,0.0
2789,56,3,0.1
2789,75,4,0.05
2789,66,4,0.3
2790,64,1,32.0
2790,62,4,0.2
2790,99,2,0.1
2791,99,5,0.3
2791,67,4,0.1
2791,34,2,0.1
2791,62,5,0.15
2792,89,2,0.3
2792,38,5,0.05
2792,14,2,0.0
2792,55,4,0.1
2793,17,1,0.0
2793,46,5,0.0
2793,30,5,0.15
2794,54,3,0.05
2794,72,5,0.3
2794,96,5,0.3
2795,5,1,0.1
2795,74,1,0.05
2796,24,2,0.2
2796,10,1,0.3
2796,65,3,0.15
2797,48,1,0.3
2797,1,4,0.0
2797,53,5,0.2
2797,60,4,0.0
2798,85,1,0.1
2798,10,5,0.0
2798,13,5,0.1
2799,50,2,0.0
2799,83,3,0.15
2799,39,4,0.0
2800,67,4,0.2
2800,73,4,0.2
2801,99,3,0.0
2802,45,5,0.0
2802,8,3,0.3
2802,1,4,0.1
2802,19,4,0.15
2803,87,3,0.0
2803,85,1,0.15
2804,97,2,0.0
2804,22,5,0.0
2804,83,2,0.0
2804,4,1,0.15
2805,70,2,0.0
2805,43,3,0.15
2805,60,3,0.15
2805,75,3,0.0
2805,32,5,0.3
2806,42,5,0.05
2806,8,5,0.3
2806,70,2,0.3
2806,47,2,0.0
2807,31,4,0.0
2807,51,5,0.3
2807,38,4,0.3
2808,48,1,0.0
2808,76,1,0.0
2809,60,2,0.3
2809,88,2,0.05
2810,52,1,0.0
2810,45,2,0.2
2810,36,2,0.15
2811,7,1,0.0
2811,29,3,0.0
2811,93,2,0.0
2812,66,2,0.1
2812,26,4,0.1
2812,32,3,0.15
2812,56,5,0.2
2813,39,1,0.3
2813,75,2,0.0
2813,8,2,0.15
2813,56,3,0.15
2814,89,3,0.1
2814,17,4,0.0
2814,68,2,0.15
2815,88,4,0.0
2815,88,2,0.3
2815,83,1,10.0
2816,65,4,0.0
2816,77,2,0.3
2816,40,2,0.0
2816,25,4,0.2
2817,59,5,0.0
2817,65,3,0.0
2818,43,3,0.05
2818,9,2,0.2
2818,81,4,0.0
2819,34,4,0.0
2819,22,3,0.0
2819,80,4,0.0
2820,25,5,0.0
2820,16,3,0.0
2821,85,5,0.1
2821,68,5,0.3
2821,43,3,0.0
2822,72,5,0.0
2822,100,1,0.3
2822,9,2,0.2
2823,60,5,0.05
2823,74,1,0.0
2823,17,2,0.0
2823,73,3,0.0
2824,1,4,0.1
2824,62,3,0.2
2824,23,3,0.15
2824,74,3,0.05
2825,9,4,16.0
2825,9216,5,0.3
2825,71,5,0.1
2825,35,2,0.0
2826,26,4,0.05
2826,84,4,0.05
2826,86,2,0.0
2826,32,3,0.0
2826,99,3,0.1
2827,86,2,0.0
2827,51,5,2.01
2828,50,3,0.05
2829,96,3,0.2
2829,16,3,0.0
2829,71,5,0.3
2830,61,4,0.2
2830,73,2,0.05
2831,88,4,0.15
2831,58,4,0.0
2831,78,3,0.0
2832,76,4,0.15
2832,21,2,0.0
2832,5,3,0.1
2833,95,1,0.1
2834,43,2,0.05
2834,24,5,0.15
2835,41,2,0.2
2835,40,1,0.0
2836,15,3,0.1
2836,94,3,0.3
2836,41,4,0.1
2837,83,4,0.0
2837,51,2,0.3
2838,89,2,0.0
2838,87,4,0.2
2838,62,5,29.0
2839,7,3,0.15
2839,77,1,0.0
2839,21,3,0.0
2840,38,5,0.3
2840,10,2,0.05
2840,16,1,0.15
2841,76,5,25.0
2841,17,4,0.1
2841,40,1,0.0
2842,80,3,0.15
2842,67,4,0.0
2842,26,2,0.0
2843,2,2,0.1
2843,7,3,0.0
2843,3,5,0.05
2844,4,4,0.15
2844,52,4,0.0
2844,13,3,0.1
2845,19,5,0.0
2845,15,5,0.15
2845,45,1,0.0
2846,58,2,0.0
2846,28,1,0.15
2846,96,3,0.0
2847,85,4,0.0
2848,15,4,21.0
2848,26,2,0.3
2848,63,3,0.0
2848,16,5,0.2
2849,13,4,0.05
2849,37,3,10.0
2849,72,1,0.0
2850,9442,3,0.0
2850,25,4,0.15
2850,4,2,0.0
2850,16,3,0.0
2850,49,3,0.05
2851,62,4,0.3
2851,85,3,0.2
2851,36,3,0.0
2852,100,2,0.05
2852,87,1,0.2
2853,98,5,0.15
2854,66,4,0.0
2854,73,5,0.0
2854,48,3,0.0
2854,84,4,0.0
2854,10,4,0.15
2855,94,5,0.2
2855,76,3,0.05
2855,79,4,0.0
2856,74,2,0.0
2856,55,3,0.2
2856,57,4,0.15
2856,63,1,2.9
2857,68,1,0.15
2857,51,5,0.0
2857,20,4,0.0
2857,91,3,17.0
2858,18,1,0.1
2858,67,2,34.0
2858,62,2,0.0
2858,32,3,0.15
2859,23,4,0.0
2859,41,1,0.3
2859,33,4,0.3
2860,68,1,0.2
2860,57,4,0.2
2861,20,3,0.1
2861,32,3,0.3
2861,22,3,0.0
2861,40,2,0.2
2862,40,2,0.0
2862,45,5,0.0
2862,33,1,0.05
2863,10,1,0.15
2863,67,1,0.2
2863,10,4,0.0
2863,96,4,0.3
2863,70,1,0.05
2864,49,5,0.1
2864,24,2,0.1
2864,10,1,0.3
2865,47,2,0.1
2865,33,4,0.0
2865,26,1,0.0
2865,56,3,0.2
2866,12,1,0.3
2866,56,2,0.2
2866,73,2,0.0
2866,8,5,0.1
2867,66,4,0.3
2867,33,1,0.1
2868,19,4,0.1
2868,48,3,0.1
2868,94,5,0.0
2868,76,5,0.1
2868,34,5,0.3
2869,60,3,0.1
2869,94,5,0.0
2869,21,3,0.3
2870,33,1,0.0
2870,52,4,0.1
2870,54,4,0.3
2871,40,2,0.0
2871,40,2,0.0
2872,9,3,0.3
2872,23,3,0.05
2872,92,5,0.0
2873,32,3,0.0
2873,37,5,0.0
2873,86,5,0.0
2873,74,1,0.0
2874,12,4,0.15
2874,64,4,0.1
2874,38,4,0.1
2875,59,5,0.05
2875,16,5,0.3
2875,76,3,0.05
2876,30,1,0.3
2876,9163,4,0.0
2877,61,1,0.15
2877,54,1,2.84
2877,34,2,0.15
2877,80,5,0.2
2877,89,1,0.2
2877,2,4,0.0
2878,46,1,0.0
2878,55,1,0.3
2878,98,5,0.15
2879,86,3,0.1
2879,41,2,0.05
2879,14,5,0.0
2880,88,4,0.0
2880,76,4,0.0
2880,30,1,0.1
2881,52,3,0.3
2881,7,2,0.1
2882,17,1,0.0
2882,5,1,0.3
2882,22,5,0.05
2883,8,1,0.1
2884,58,4,0.0
2884,67,1,0.3
2885,61,4,0.2
2885,83,2,0.1
2885,88,3,0.0
2886,13,3,0.0
2886,68,1,0.1
2886,35,1,0.1
2887,24,5,0.2
2887,45,2,0.1
2887,8,5,0.2
2888,72,4,0.0
2888,14,5,0.0
2889,32,4,0.15
2889,21,5,0.0
2889,59,2,0.3
2890,65,1,0.0
2890,35,1,0.05
2890,71,5,0.0
2890,10,2,0.05
2890,39,1,0.3
2891,67,3,0.2
2891,9968,3,0.2
2891,75,2,0.3
2891,95,3,0.1
2891,95,3,0.0
2892,95,4,0.0
2892,9,3,0.2
2893,11,3,0.1
2893,72,4,0.15
2893,36,3,0.05
2893,10,5,0.2
2893,95,1,0.0
2894,40,3,0.15
2894,67,5,0.1
2894,40,5,0.15
2895,67,5,0.2
2895,49,4,0.05
2896,100,4,0.0
2896,43,2,0.2
2896,70,1,0.2
2896,55,5,0.0
2897,9386,1,0.3
2897,37,5,0.0
2898,37,1,0.0
2898,51,2,0.0
2898,100,4,0.3
2899,52,1,0.0
2899,76,1,30.0
2899,7,2,0.1
2900,44,3,0.2
2900,95,3,0.0
2900,44,3,0.0
2900,83,5,0.05
2900,84,5,0.0
2901,14,4,0.1
2901,85,2,39.0
2902,79,2,0.1
2902,79,2,0.0
2902,59,1,0.0
2902,99,5,0.0
2903,58,3,0.0
2903,5,1,0.1
2903,49,5,0.3
2903,53,3,0.0
2903,32,2,0.2
2904,19,5,0.15
2904,9101,3,0.3
2904,69,1,0.3
2904,39,5,0.0
2905,78,2,0.2
2905,56,4,0.0
2906,58,2,0.15
2906,37,2,0.1
2906,51,1,0.05
2906,45,4,0.0
2906,15,4,0.1
2906,22,5,0.1
2907,16,4,0.2
2907,82,3,0.15
2907,56,1,0.3
2907,14,4,0.0
2908,47,5,0.2
2908,86,2,0.2
2908,75,1,0.0
2908,76,3,0.0
2909,69,1,0.2
2909,58,4,0.3
2909,14,3,0.2
2909,32,2,0.1
2910,38,3,0.2
2911,3,2,0.15
2911,70,4,0.15
2911,88,4,0.15
2911,43,5,0.0
2911,98,3,2.69
2912,71,1,0.0
2912,36,4,0.2
2912,3,1,39.0
2912,15,3,0.0
2913,61,3,0.0
2913,46,1,0.3
2914,9,4,0.1
2914,37,2,0.0
2914,45,3,0.05
2914,76,4,0.05
2915,35,4,0.0
2915,25,5,0.2
2915,48,5,0.0
2916,42,2,0.3
2916,67,3,0.0
2916,33,5,0.2
2917,64,4,0.0
2918,36,4,0.0
2918,79,1,0.15
2918,85,5,0.0
2918,22,5,0.2
2918,33,3,0.0
2919,19,3,0.2
2920,85,5,0.0
2920,55,4,0.05
2920,36,2,0.0
2920,47,5,0.0
2920,53,3,0.05
2920,44,5,0.2
2921,90,3,0.0
2921,5,2,0.0
2921,36,5,0.0
2922,43,2,0.0
2922,39,2,0.2
2923,10,5,0.1
2923,31,1,0.15
2923,94,4,0.05
2924,7,4,0.2
2924,74,5,0.1
2925,88,5,0.15
2925,82,1,0.1
2926,5,1,0.2
2926,10,5,0.05
2926,69,2,0.1
2926,82,5,0.0
2927,30,5,0.1
2927,47,4,0.2
2928,34,1,0.3
2928,9,5,0.0
2928,98,3,0.0
2928,3,1,0.05
2928,89,2,0.2
2929,83,5,0.3
2929,2,3,0.0
2929,40,5,0.0
2929,93,5,0.0
2930,32,2,0.0
2930,3,2,0.1
2931,13,4,0.2
2931,53,5,0.05
2931,74,5,0.2
2931,77,2,0.0
2932,61,2,0.05
2932,81,2,0.0
2932,82,3,0.15
2932,71,2,0.0
2933,37,5,0.0
2933,59,3,0.0
2933,32,1,0.1
2934,70,4,0.2
2935,42,5,0.05
2935,98,5,0.0
2935,87,5,0.2
2935,37,3,0.1
2936,90,4,0.1
2936,42,3,0.05
2937,72,4,0.0
2937,13,2,0.1
2937,79,5,0.0
2938,23,3,0.15
2938,36,5,0.3
2938,58,3,0.0
2939,31,5,0.0
2940,88,4,0.2
2940,73,4,0.3
2940,39,5,0.0
2940,39,1,0.1
2941,94,3,0.0
2941,9,5,0.1
2942,67,4,0.3
2942,23,1,0.0
2943,11,3,0.1
2943,61,1,0.0
2943,68,4,0.2
2944,63,1,0.05
2944,91,4,0.3
2944,11,1,0.0
2944,4,5,0.05
2945,23,3,0.0
2945,21,3,0.1
2946,82,-2,0.0
2946,74,5,0.0
2947,12,4,0.0
2947,80,4,0.0
2947,40,5,0.0
2947,93,5,0.0
2948,22,1,0.0
2948,36,2,0.2
2948,28,4,0.05
2948,93,5,0.0
2948,83,1,0.0
2949,94,1,0.3
2949,76,5,0.0
2949,61,3,0.1
2950,75,5,0.2
2950,53,4,0.2
2950,82,3,0.0
2951,96,2,0.0
2951,22,1,0.15
2952,94,1,0.0
2952,27,2,0.2
2952,3,5,19.0
2953,88,1,0.05
2953,94,2,0.2
2953,22,2,34.0
